source_name,subfield_name,field_eb,v,n_works,n_hcw,propensity,propensity_fitted,residual_sd,flagged,enclave_source
Cuadernos de Administración,Economics and Econometrics,X,0.0319716608621527,247,0,0.0,6.0393548690563256e-05,-0.004432827752818227,False,False
Problemy Zarządzania - Management Issues,Strategy and Management,B,0.03210303533430223,552,0,0.0,6.071552751478417e-05,-0.004456460685453783,False,False
International Journal of Services Technology and Management,Organizational Behavior and Human Resource Management,B,0.032416088095073604,397,0,0.0,6.148048052730684e-05,-0.004512607492803792,False,False
International Journal of Trade and Global Markets,"General Economics, Econometrics and Finance",A,0.032703759167852516,657,0,0.0,6.218052920356035e-05,-0.004563990384978582,False,False
Economics and Business Review/The Poznań University of Economics Review,Finance,E,0.03290951006609455,317,0,0.0,6.267949445455419e-05,-0.004600613949254133,False,False
Revista de Economía Institucional,"General Economics, Econometrics and Finance",E,0.03317775683370532,294,0,0.0,6.332779022425017e-05,-0.004648198228407314,False,False
International Journal of Pluralism and Economics Education,Economics and Econometrics,E,0.03329834646979095,379,0,0.0,6.361838643633943e-05,-0.004669527707825939,False,False
Contaduría y Administración,Economics and Econometrics,X,0.03349180628497237,779,0,0.0,6.408345889774302e-05,-0.004703663574299761,False,False
Gospodarka Narodowa,Economics and Econometrics,E,0.033686897180734046,314,0,0.0,6.454894453436567e-05,-0.004737829767432929,False,False
Eskişehir Osmangazi Üniversitesi İktisadi ve İdari Bilimler Dergisi,Economics and Econometrics,E,0.03415134987065724,442,0,0.0,6.565208576912043e-05,-0.004818799261472002,False,False
International Journal of Logistics Economics and Globalisation,Management Information Systems,X,0.03476862561293714,168,0,0.0,6.711473200619566e-05,-0.004926156073132174,False,False
International Journal of Business Administration,Accounting,B,0.035777333722024324,445,0,0.0,6.947465741253312e-05,-0.005099372303385392,False,False
Our Economy Journal of Contemporary Issues in Economics and Business,Economics and Econometrics,E,0.03631733451422792,239,0,0.0,7.07226839599374e-05,-0.0051909762384999385,False,False
Asian Case Research Journal,Economics and Econometrics,A,0.036425185442701784,200,0,0.0,7.097063918200712e-05,-0.005209175910711262,False,False
Politická ekonomie,Economics and Econometrics,E,0.036635546876373125,696,0,0.0,7.145299611490425e-05,-0.005244580440586897,False,False
Economic Annals-ХХI,"Management, Monitoring, Policy and Law",X,0.03694199655324015,806,0,0.0,7.21597290303056e-05,-0.005296453949416009,False,False
Sosyoekonomi,Economics and Econometrics,E,0.037506533073510144,715,0,0.0,7.34416837968624e-05,-0.005390548182827706,False,False
Revista Universidad y Empresa,Economics and Econometrics,X,0.03934494679301219,214,0,0.0,7.754076381761997e-05,-0.005691416670787184,False,False
International Journal of Services Economics and Management,Organizational Behavior and Human Resource Management,B,0.03952989875426138,434,0,0.0,7.794714850821967e-05,-0.005721244911946529,False,False
International Journal of Management and Decision Making,Strategy and Management,B,0.039711701911573916,400,0,0.0,7.834558010575138e-05,-0.005750489403807533,False,False
African Journal of Business and Economic Research,Economics and Econometrics,E,0.039874371850397376,382,0,0.0,7.870121273810124e-05,-0.005776592493237921,False,False
International Journal of Business Performance Management,Management Information Systems,B,0.04040249437058084,552,0,0.0,7.985015057386981e-05,-0.005860923413263053,False,False
Serbian Journal of Management,Management Information Systems,B,0.04074023742469124,252,0,0.0,8.058034043352527e-05,-0.005914518638993065,False,False
EMC Review - Časopis za ekonomiju - APEIRON,Economics and Econometrics,X,0.04158297679452357,316,0,0.0,8.23971977398961e-05,-0.006047874198737637,False,False
Journal of Economic Policy Researches / İktisat Politikası Araştırmaları Dergisi,Economics and Econometrics,E,0.041614133329720165,107,0,0.0,8.246356027591403e-05,-0.006052745144356596,False,False
Baltic Journal of Economic Studies,"General Economics, Econometrics and Finance",E,0.04180835459912834,1407,0,0.0,8.287649876179857e-05,-0.006083054427717548,False,False
Agricultural and Resource Economics International Scientific E-Journal,Economics and Econometrics,E,0.04251825488120611,450,0,0.0,8.437488893483835e-05,-0.00619303480952344,False,False
International Journal of Productivity and Quality Management,Management Information Systems,B,0.04262002637638562,1552,0,0.0,8.458828480685457e-05,-0.0062086978590431335,False,False
International Journal of Green Economics,Economics and Econometrics,E,0.04287383212063695,372,0,0.0,8.511890791153403e-05,-0.006247645078998056,False,False
International Journal of Human Resource Studies,Organizational Behavior and Human Resource Management,B,0.04300063609284231,499,0,0.0,8.53880387023364e-05,-0.006267399017365202,False,False
Accounting and Finance Research,Accounting,B,0.04372519017069168,478,0,0.0,8.688793662189587e-05,-0.006377490066299647,False,False
Business Management and Strategy,Accounting,B,0.044772676281723246,256,0,0.0,8.9025559005585e-05,-0.006534389470837258,False,False
International Journal of Logistics Systems and Management,Management Information Systems,B,0.04493312835148438,1486,0,0.0,8.934986645494597e-05,-0.006558193322293956,False,False
J for Global Business Advancement,Strategy and Management,X,0.045194273783140636,529,0,0.0,8.987593507063177e-05,-0.006596806247185105,False,False
Journal of Tax Reform,Economics and Econometrics,E,0.04520879983741945,188,0,0.0,8.990513327864082e-05,-0.006598949367263348,False,False
Journal of Accounting and Finance,Accounting,B,0.04521882179826301,591,0,0.0,8.992527406354426e-05,-0.006600427681292234,False,False
International Journal of Services and Operations Management,Management Information Systems,B,0.04584489864778697,1550,0,0.0,9.12025173654025e-05,-0.006694176097776048,False,False
EUROPEAN RESEARCH STUDIES JOURNAL,"Management, Monitoring, Policy and Law",B,0.04642642064701469,3446,0,0.0,9.235578197820604e-05,-0.006778824599028592,False,False
Upravlenets,Development,X,0.04659407400280763,608,0,0.0,9.268636308952368e-05,-0.006803088931172984,False,False
Journal of Management and Sustainability,Marketing,B,0.046666840073327026,383,0,0.0,9.282958414789342e-05,-0.006813601217602487,False,False
World Review of Political Economy,Sociology and Political Science,X,0.04818816880378823,375,0,0.0,9.579537071466555e-05,-0.007031287067948573,False,False
Investigaciones de Historia Económica,Economics and Econometrics,E,0.04885257880990237,377,0,0.0,9.706815491677561e-05,-0.007124708190846484,False,False
Asia-Pacific Management Accounting Journal,Accounting,B,0.04926031089029724,320,0,0.0,9.784350366619576e-05,-0.007181618035176919,False,False
Revue internationale P M E Économie et gestion de la petite et moyenne entreprise,Urban Studies,X,0.04991098791452058,384,0,0.0,9.907215562331622e-05,-0.007271799894202684,False,False
International Journal of Marketing Studies,Sociology and Political Science,X,0.04998501646802375,482,0,0.0,9.921127863682609e-05,-0.007282011388124031,False,False
Revista de estudios empresariales,Economics and Econometrics,X,0.050136511261211034,156,0,0.0,9.949556850133475e-05,-0.007302877987761945,False,False
International Journal of Economics and Business Research,Accounting,B,0.0514744339535776,1030,0,0.0,0.00010200870818959065,-0.00748733999733666,False,False
American Journal of Economics and Sociology,Economics and Econometrics,E,0.05161412150392313,466,0,0.0,0.00010226610259799068,-0.007506232496646842,False,False
Finance Contrôle Stratégie,Accounting,B,0.05199939477967491,267,0,0.0,0.00010297364597849332,-0.007558165492826366,False,False
The Journal of developing areas,Economics and Econometrics,E,0.052320807769022246,921,0,0.0,0.000103561279167037,-0.00760129719750562,False,False
Management,Economics and Econometrics,X,0.05278546987160368,237,0,0.0,0.00010440664004007217,-0.007663345863636122,False,False
Dirección y Organización,Economics and Econometrics,X,0.052865464131089314,191,0,0.0,0.00010455167936314505,-0.007673991608926924,False,False
Cuadernos de Economía,"General Economics, Econometrics and Finance",E,0.05287335414021636,315,0,0.0,0.00010456597705559169,-0.0076750410456507615,False,False
International Journal of Advanced Operations Management,Management Information Systems,B,0.05312304204153004,286,0,0.0,0.0001050177146996978,-0.0077081981495004835,False,False
World Review of Entrepreneurship Management and Sustainable Development,Management of Technology and Innovation,B,0.05393207303469757,675,0,0.0,0.0001064903145652805,-0.007816285547815122,False,False
International Review,Economics and Econometrics,E,0.05568784537743536,300,0,0.0,0.00010960379237914749,-0.00804481179209674,False,False
Journal of Governance and Regulation,Accounting,B,0.05592702966964248,775,0,0.0,0.0001100239960902786,-0.00807565433592676,False,False
Indonesian Journal of Sustainability Accounting and Management,Strategy and Management,B,0.05789332707831863,217,0,0.0,0.0001134736671733061,-0.008328856839281697,False,False
International Journal of Services Operations and Informatics,Management Information Systems,B,0.05840014050219826,197,0,0.0,0.00011437935763933932,-0.008395333638879371,False,False
ECONOMIC COMPUTATION AND ECONOMIC CYBERNETICS STUDIES AND RESEARCH,Economics and Econometrics,E,0.05960133187916081,655,0,0.0,0.00011645406980608276,-0.008547615494661211,False,False
Nova Economia,"General Economics, Econometrics and Finance",E,0.05969834565015765,371,0,0.0,0.00011662140091571182,-0.008559897435410777,False,False
International Journal of Business Innovation and Research,Information Systems and Management,B,0.06062622792074467,1697,0,0.0,0.00011822128996677797,-0.008677327736175737,False,False
International Journal of Organizational Leadership,Organizational Behavior and Human Resource Management,B,0.06109654303562358,363,0,0.0,0.00011921395118846285,-0.008750188104675968,False,False
Ekonomi Politika ve Finans Arastirmalari Dergisi,Economics and Econometrics,E,0.06159545454352902,332,0,0.0,0.00012007702965893074,-0.008813537225231089,False,False
International Journal of Business Environment,Strategy and Management,B,0.06200638825208224,353,0,0.0,0.00012078849765442591,-0.008865758284335135,False,False
Global Business and Economics Review,Accounting,B,0.0628562582385049,817,0,0.0,0.0001222689184376707,-0.008974419730401837,False,False
Journal of Service Science and Management,Organizational Behavior and Human Resource Management,B,0.06355945485818697,501,0,0.0,0.00012355540386392805,-0.009068846509830362,False,False
International Journal of Business Excellence,Management Information Systems,B,0.06381532073003285,1695,0,0.0,0.0001240018312181753,-0.009101613843567677,False,False
International Journal of Knowledge Management Studies,Communication,X,0.06397351260392678,396,0,0.0,0.00012440069944517074,-0.009130890383606781,False,False
Comparative Economic Research Central and Eastern Europe,Economics and Econometrics,E,0.06418756948687199,359,0,0.0,0.00012485666004767755,-0.009164357448497102,False,False
International Journal of Innovation,Information Systems and Management,X,0.06465044336200058,260,0,0.0,0.0001257047467490797,-0.009226606187779398,False,False
Investigación Económica,"General Economics, Econometrics and Finance",E,0.06533029647149101,291,0,0.0,0.00012690292651407436,-0.009314551417531455,False,False
Marketing and Management of Innovations,"Management, Monitoring, Policy and Law",X,0.06544163561560205,780,0,0.0,0.00012709979276078926,-0.009329001208625901,False,False
Journal of health economics and outcomes research,Economics and Econometrics,E,0.0659843415613759,390,0,0.0,0.0001280623496376156,-0.009399651947484182,False,False
Journal of East European Management Studies,Economics and Econometrics,B,0.06609461378782736,335,0,0.0,0.00012825857459733,-0.00941405466873632,False,False
International Journal of Globalisation and Small Business,Strategy and Management,B,0.06621551905480433,256,0,0.0,0.00012847398657551019,-0.009429865698488174,False,False
Journal of Public Administration and Governance,Accounting,B,0.06768545395711364,527,0,0.0,0.00013121539698443733,-0.009631082557010943,False,False
International Journal of Technology Management,Strategy and Management,B,0.06922727284244908,800,0,0.0,0.0001343026564730447,-0.009857684401710766,False,False
International Journal of Economics and Financial Issues,Accounting,A,0.06982485657084303,1356,0,0.0,0.00013542931559901164,-0.009940380086098204,False,False
Zagreb international review of economics and business/Zagreb international review of economics & business,Economics and Econometrics,E,0.07141573398382493,215,0,0.0,0.0001385453042434766,-0.010169090622904414,False,False
Revista Contabilidade & Finanças,Accounting,B,0.07188435977174122,426,0,0.0,0.00013944573055856243,-0.01023518103894092,False,False
Journal of Applied Business and Economics,Accounting,B,0.07211334799392487,953,0,0.0,0.000140001348800597,-0.01027596287767476,False,False
International Journal of Procurement Management,Strategy and Management,B,0.07227794815355114,941,0,0.0,0.00014039668132858027,-0.010304979900844155,False,False
Studies in Business and Economics,Accounting,X,0.07302383361417614,540,0,0.0,0.00014186131608871642,-0.010412482668163544,False,False
International Journal of Management and Enterprise Development,Management of Technology and Innovation,B,0.07359018838934905,344,0,0.0,0.0001429748787242489,-0.010494217082886902,False,False
Journal of global entrepreneurship research,Management of Technology and Innovation,B,0.07426825620452954,324,0,0.0,0.00014438512072846376,-0.010597727474808125,False,False
International Business Research,Accounting,B,0.07511293806452261,1581,0,0.0,0.00014621914884092594,-0.010732343355024508,False,False
International Journal of Business and Social Science,Accounting,B,0.07527953323488533,498,0,0.0,0.0001466594771160366,-0.010764663022283374,False,False
International Journal of Asian Business and Information Management,Information Systems and Management,B,0.07529638375450809,322,0,0.0,0.00014670397335746584,-0.010767929003140274,False,False
The Indian Economic Journal,Finance,E,0.07644493923334797,476,0,0.0,0.0001491773872343722,-0.010949475176787616,False,False
Foresight-Russia,Development,X,0.0782024348408049,434,0,0.0,0.0001528554647196148,-0.011219442487984,False,False
Estudos Econômicos (São Paulo),"General Economics, Econometrics and Finance",E,0.07889880128937672,262,0,0.0,0.00015435310700985305,-0.01132936797591943,False,False
Gestão & Produção,Information Systems and Management,X,0.08000658272423848,577,0,0.0,0.00015675932571578772,-0.011505982089351786,False,False
Asian-Pacific Economic Literature,"General Economics, Econometrics and Finance",E,0.08009434671172722,345,0,0.0,0.00015698368018837313,-0.011522449489498134,False,False
Journal of Business Finance &amp Accounting,Accounting,A,1.2411137216990504,567,5,0.008818342151675485,0.008975642510669594,-0.011545693405930176,False,False
VISIÓN GERENCIAL,Economics and Econometrics,X,0.08043393248172911,129,0,0.0,0.0001576983453197412,-0.011574905215266653,False,False
J for International Business and Entrepreneurship Development,Management of Technology and Innovation,B,0.08092784751269885,345,0,0.0,0.0001587323732705956,-0.011650801861466768,False,False
Asian Academy of Management Journal,Accounting,B,0.08319374778690485,200,0,0.0,0.00016346859278714126,-0.01199843576892191,False,False
The International Food and Agribusiness Management Review,Plant Science,B,0.08322569463320517,474,0,0.0,0.0001635398437530214,-0.012003665520539702,False,False
MONTENEGRIN JOURNAL OF ECONOMICS,Development,E,0.08356436570051003,543,0,0.0,0.00016424361964382101,-0.01205532198663818,False,False
Problems and Perspectives in Management,"Management, Monitoring, Policy and Law",X,0.08476345780110779,1641,0,0.0,0.0001667061477933221,-0.012236069158478245,False,False
Retos,Economics and Econometrics,E,0.08511971441705583,184,0,0.0,0.00016742500759853337,-0.012288832769228344,False,False
OEconomia,Economics and Econometrics,E,0.0854477885873793,438,0,0.0,0.00016808325040562882,-0.012337147151255072,False,False
International Journal of Business and Management,Accounting,B,0.08571559114944272,1936,0,0.0,0.00016861784620070724,-0.012376385962822603,False,False
Acta Commercii,Management of Technology and Innovation,B,0.08572716843862487,297,0,0.0,0.00016864090130780878,-0.012378078185267215,False,False
International Journal of Business and Society,Accounting,B,0.08620891205130883,584,0,0.0,0.00016979820778289506,-0.01246302335528138,False,False
Banks and Bank Systems,Accounting,B,0.08868057456403569,638,0,0.0,0.00017485994505133008,-0.01283454994922202,False,False
Journal of Occupational and Organizational Psychology,Organizational Behavior and Human Resource Management,B,0.7544753969201231,430,1,0.002325581395348837,0.002505228868618727,-0.013185949865517174,False,False
Russian Management Journal,Development,X,0.09134335169423594,269,0,0.0,0.00017979449299068353,-0.013196740970075144,False,False
International Journal for Quality Research,"Management, Monitoring, Policy and Law",X,0.09194742407040508,454,0,0.0,0.00018102946451036488,-0.013287386678848323,False,False
Décisions Marketing,Strategy and Management,B,0.09266025620814176,362,0,0.0,0.00018229477569512386,-0.01338025928953873,False,False
ETIKONOMI,Accounting,X,0.0933891397942928,274,0,0.0,0.00018355886008538787,-0.01347304185470603,False,False
Business and Economic Research,Accounting,B,0.09421649691519113,577,0,0.0,0.00018519587755069645,-0.013593197344976167,False,False
Strategic Management,Strategy and Management,B,0.0949544300989599,167,0,0.0,0.00018643277655365238,-0.013683984529147594,False,False
International Journal of Managerial and Financial Accounting,Accounting,B,0.09577445752235793,378,0,0.0,0.00018783325330618247,-0.013786778161089976,False,False
Estudios Gerenciales,Economics and Econometrics,E,0.0979970162944871,442,0,0.0,0.00019169663805269292,-0.014070346845087877,False,False
The Business History Review,Economics and Econometrics,B,0.09946049885453156,1111,0,0.0,0.00019414843661493618,-0.014250306475655668,False,False
Value in Health,Economics and Econometrics,E,0.13245928585259384,41403,2,4.8305678332487985e-05,0.0002439047030558539,-0.014356778232397465,False,False
International Journal of Automotive Technology and Management,Strategy and Management,B,0.1010080923618127,352,0,0.0,0.00019677358143399472,-0.014442989552927927,False,False
Investment Management and Financial Innovations,Accounting,B,0.10112861474285667,1122,0,0.0,0.00019694669617585246,-0.014455696006659613,False,False
Vision The Journal of Business Perspective,Accounting,B,0.10260391891085145,885,0,0.0,0.00019928209376973724,-0.014627111919327368,False,False
Journal of Transport and Supply Chain Management,Management Information Systems,B,0.10338625298991716,249,0,0.0,0.00020056720010010762,-0.014721437474458695,False,False
El Trimestre Económico,"General Economics, Econometrics and Finance",E,0.1042307746894514,538,0,0.0,0.00020170125456592724,-0.014804675969600778,False,False
African Journal of Economic and Management Studies,Economics and Econometrics,E,0.10474353994149584,397,0,0.0,0.00020238421583795662,-0.01485480466291972,False,False
International Journal of Financial Research,Accounting,B,0.10539596414874006,863,0,0.0,0.00020347672471757535,-0.014934993752429723,False,False
International Journal of Productivity and Performance Management,Management Information Systems,B,0.4137983986950869,1151,1,0.0008688097306689834,0.0010723850222551807,-0.014942228464749316,False,False
The Quarterly Journal of Austrian Economics,Economics and Econometrics,E,0.10571376484505986,210,0,0.0,0.00020403530328713513,-0.014975992876325568,False,False
International Journal of Information Systems and Supply Chain Management,Management Information Systems,B,0.10662228056878027,227,0,0.0,0.00020569950799341906,-0.01509814388364895,False,False
South African Journal of Business Management,Strategy and Management,B,0.10983931345672777,362,0,0.0,0.0002103194777440678,-0.01543724517131772,False,False
Business Systems Research Journal,Management Information Systems,B,0.11334802542443821,237,0,0.0,0.00021550854138851157,-0.015818117397457077,False,False
Eastern European Economics,Finance,E,0.11544157782678656,318,0,0.0,0.00021818642468387294,-0.01601467142761197,False,False
Accounting Auditing & Accountability Journal,Management Information Systems,A,1.3429361331711944,940,10,0.010638297872340425,0.010858340349002687,-0.016150903838173424,False,False
Intangible Capital,Strategy and Management,B,0.11708457964097829,267,0,0.0,0.00022048173007009966,-0.016183144611219558,False,False
Scientific Annals of Economics and Business,Economics and Econometrics,E,0.11797913229183697,323,0,0.0,0.00022180151059482717,-0.01628001521850274,False,False
Brazilian Journal of Political Economy,"General Economics, Econometrics and Finance",E,0.12045544382745142,490,0,0.0,0.0002249015268323187,-0.01650755339616718,False,False
Asian Economic and Financial Review,Accounting,B,0.12113090072102937,840,0,0.0,0.00022585699409438306,-0.016577683764195213,False,False
Terra Economicus,"General Economics, Econometrics and Finance",E,0.12271093647997196,519,0,0.0,0.0002286331108461039,-0.01678144803453382,False,False
Central European Business Review,Marketing,B,0.12353295883557462,281,0,0.0,0.00022988172777960536,-0.016873095303413865,False,False
SA Journal of Human Resource Management,Organizational Behavior and Human Resource Management,B,0.12436887905512925,519,0,0.0,0.00023136030214759016,-0.016981621224395765,False,False
Journal of Customer Behaviour,Organizational Behavior and Human Resource Management,B,0.1257689164247633,260,0,0.0,0.00023327221986331546,-0.017121954125759058,False,False
REVISTA PROCESOS DE MERCADO,"General Economics, Econometrics and Finance",E,0.12674287616100963,512,0,0.0,0.00023457519731049056,-0.01721759140348764,False,False
IIM Kozhikode Society & Management Review,Marketing,B,0.12768723091415976,216,0,0.0,0.00023600708753195084,-0.01732269075350596,False,False
Journal of technology management & innovation,Strategy and Management,B,0.1276944619058927,420,0,0.0,0.00023601672461231397,-0.017323398105834414,False,False
International Journal of Entrepreneurship and Innovation Management,Management of Technology and Innovation,B,0.13065583916868032,421,0,0.0,0.00024139495367686803,-0.017718154889883007,False,False
Accounting,Accounting,B,0.13094734723771861,533,0,0.0,0.00024179282718718678,-0.017747358418685213,False,False
Journal of Information Systems,Information Systems and Management,E,0.7203490968727265,477,1,0.0020964360587002098,0.002339177149867498,-0.017816960072820985,False,False
IIMB Management Review,Accounting,B,0.13190925070880524,408,0,0.0,0.00024311744317715865,-0.017844583944415772,False,False
South African Journal of Economic and Management Sciences,Economics and Econometrics,A,0.132395109421941,523,0,0.0,0.00024381373131841092,-0.017895690816977866,False,False
Journal of Quantitative Economics,"General Economics, Econometrics and Finance",E,0.13290039581580843,417,0,0.0,0.0002446261248232089,-0.01795531971033416,False,False
Journal of Entrepreneurship and Sustainability Issues,"Management, Monitoring, Policy and Law",X,0.13414304702892693,1234,0,0.0,0.0002468547756294308,-0.01811890051257811,False,False
Journal of Intelligence Studies in Business,Strategy and Management,B,0.13459263177570086,189,0,0.0,0.00024750492621248687,-0.018166620933228468,False,False
Nankai Business Review International,Accounting,B,0.13463632208938092,284,0,0.0,0.00024756847202723147,-0.018171285134244684,False,False
Quality Innovation Prosperity,Management Information Systems,B,0.1357960722574011,255,0,0.0,0.0002499632178836949,-0.01834705715168098,False,False
Panoeconomicus,Finance,E,0.13640734187802608,334,0,0.0,0.0002511669204225764,-0.0184354077476665,False,False
American Business Review,Accounting,B,0.13815265356899595,134,0,0.0,0.000253870963337779,-0.01863388186848256,False,False
Studia Universitatis „Vasile Goldis” Arad – Economics Series,Economics and Econometrics,E,0.1431390952017273,214,0,0.0,0.00026240513390050375,-0.019260281689952925,False,False
Organizacija,Organizational Behavior and Human Resource Management,B,0.14418263253403665,241,0,0.0,0.00026432250870744964,-0.019401015136505842,False,False
BAR - Brazilian Administration Review,Strategy and Management,B,0.14607141980106297,262,0,0.0,0.0002678521312676384,-0.019660086000547035,False,False
South Asian Journal of Human Resources Management,Organizational Behavior and Human Resource Management,B,0.14619541897746688,200,0,0.0,0.00026808045493626744,-0.019676844735823706,False,False
Prague Economic Papers,"General Economics, Econometrics and Finance",E,0.14620876878361172,374,0,0.0,0.00026811352861903434,-0.019679272311981025,False,False
International Insolvency Review,Accounting,B,0.1468725034614377,269,0,0.0,0.00026945430533598363,-0.01977768401935854,False,False
Revue de l'OFCE/La Revue de l'OFCE,Urban Studies,E,0.14818956892775884,409,0,0.0,0.000272050122109697,-0.019968214446618324,False,False
Journal of Current Issues & Research in Advertising,Marketing,B,0.9959817217443364,214,1,0.004672897196261682,0.004945073219916117,-0.019977455497587143,False,False
Technology Innovation Management Review,Management of Technology and Innovation,B,0.6341337022476602,590,1,0.001694915254237288,0.0019674317796047514,-0.020002447992251225,False,False
Contemporary Economics,"General Economics, Econometrics and Finance",E,0.14893695827170192,199,0,0.0,0.000273594089780956,-0.020081540172478186,False,False
St Petersburg University Journal of Economic Studies,Development,X,0.1496935745021711,246,0,0.0,0.0002750494911977925,-0.020188365221377024,False,False
China Journal of Accounting Studies,Accounting,B,0.15286037032476202,267,0,0.0,0.0002820501680016153,-0.020702208091970677,False,False
Organizations and Markets in Emerging Economies,Sociology and Political Science,X,0.15325589852537777,205,0,0.0,0.00028289396761051866,-0.02076414216283193,False,False
Macroeconomics and Finance in Emerging Market Economies,"General Economics, Econometrics and Finance",E,0.15336502559062598,254,0,0.0,0.0002831245397455992,-0.020781065933359946,False,False
Bulletin of Monetary Economics and Banking,Economics and Econometrics,E,0.15574869817191905,331,0,0.0,0.00028825420780405646,-0.021157578581238637,False,False
Journal of International Commerce Economics and Policy,"General Economics, Econometrics and Finance",E,0.15682826444284778,193,0,0.0,0.00029097457379441535,-0.02135725079990013,False,False
Health Services and Outcomes Research Methodology,Economics and Econometrics,X,0.15953860138018125,197,0,0.0,0.00029658050504551746,-0.021768720703044923,False,False
Polish Journal of Management Studies,"Management, Monitoring, Policy and Law",X,0.15993386148002398,1042,0,0.0,0.0002973586599634569,-0.021825836517416215,False,False
The Developing Economies,"General Economics, Econometrics and Finance",E,0.16083956481010803,288,0,0.0,0.0002991453123832731,-0.021956975067856106,False,False
Engineering Economics,Strategy and Management,X,0.16426649150889303,549,0,0.0,0.00030676160221996586,-0.02251600333649756,False,False
Agricultural Economics (Zemědělská ekonomika),General Agricultural and Biological Sciences,X,0.16436447471641602,549,0,0.0,0.0003069887903708776,-0.022532678725877855,False,False
RAUSP Management Journal,Accounting,B,0.16454853963985813,211,0,0.0,0.00030750700572255074,-0.022570715228826258,False,False
International Journal of Ethics and Systems,Accounting,X,0.1660391881199213,340,0,0.0,0.0003108911152776926,-0.02281910557978032,False,False
Economics & Sociology,"Management, Monitoring, Policy and Law",X,0.16754235622091185,765,0,0.0,0.000314207429035273,-0.023062519785111698,False,False
Review of Pacific Basin Financial Markets and Policies,Accounting,B,0.16875988704917938,321,0,0.0,0.0003166732775162404,-0.02324351066605301,False,False
South East European Journal of Economics and Business,Economics and Econometrics,E,0.16969306253685248,193,0,0.0,0.00031856643536415813,-0.023382466611359575,False,False
Corporate Ownership and Control,Accounting,B,0.17008723981265084,1229,0,0.0,0.00031972916333184635,-0.023467809713659367,False,False
Journal of Brand Management,Marketing,B,0.7789297215482948,431,1,0.002320185614849188,0.0026408564049910763,-0.023536924205966134,False,False
Evidence-based HRM a Global Forum for Empirical Scholarship,Organizational Behavior and Human Resource Management,B,0.1726246787594076,317,0,0.0,0.0003257471744319688,-0.02390952587705414,False,False
Acta Oeconomica,Finance,E,0.17287030824777977,431,0,0.0,0.00032624900060045656,-0.023946359429892053,False,False
World,"Management, Monitoring, Policy and Law",X,0.17388291572857942,238,0,0.0,0.00032832145935115386,-0.02409847588712712,False,False
Accounting Education,Accounting,B,0.8623350848430328,341,1,0.002932551319648094,0.00326133009958666,-0.024132042773587173,False,False
Investment Analysts Journal,Finance,A,0.1766763729957561,211,0,0.0,0.0003346635007701801,-0.02456397556087249,False,False
National Accounting Review,Economics and Econometrics,E,0.17815705166245938,131,0,0.0,0.0003384575940028712,-0.02484245831512867,False,False
Stochastics,Finance,X,0.18077482940937564,500,0,0.0,0.0003446599923823027,-0.025297708325543688,False,False
International Advances in Economic Research,"General Economics, Econometrics and Finance",E,0.18150069919111894,413,0,0.0,0.0003461728900207163,-0.025408753541202308,False,False
International Journal of Economic Policy Studies,Economics and Econometrics,E,0.18351265876480824,157,0,0.0,0.0003506043139115854,-0.025734015746087704,False,False
Real Estate Management and Valuation,Economics and Econometrics,E,0.18499920578148343,370,0,0.0,0.0003546058181390183,-0.026027722265690778,False,False
Economic Papers A journal of applied economics and policy,Economics and Econometrics,E,0.18695846972242283,274,0,0.0,0.0003601410072678578,-0.026433999765844554,False,False
Academia Revista Latinoamericana de Administración,Accounting,B,0.1883250948270478,302,0,0.0,0.0003644466563626104,-0.026750030222986717,False,False
International Journal of Social Economics,Economics and Econometrics,E,0.18860480542329938,1091,0,0.0,0.00036506155368882484,-0.02679516308886189,False,False
DECISION,Accounting,B,0.18876451186951407,302,0,0.0,0.0003654131017750067,-0.02682096637657498,False,False
Industrial and Commercial Training,Organizational Behavior and Human Resource Management,B,0.1900091026333712,371,0,0.0,0.000368165862838041,-0.027023016362072893,False,False
Journal of Financial Economic Policy,Finance,E,0.19137107860984573,357,0,0.0,0.00037127809258778716,-0.027251450999661544,False,False
International Journal of Economic Theory,Economics and Econometrics,E,0.19232927167289118,290,0,0.0,0.00037344488488795725,-0.027410491447706745,False,False
The International Trade Journal,"General Economics, Econometrics and Finance",E,0.19329372344991283,361,0,0.0,0.00037564920130359975,-0.02757228612934266,False,False
Journal of Human Resources in Hospitality & Tourism,Organizational Behavior and Human Resource Management,B,0.1938956283309547,262,0,0.0,0.00037704727053041793,-0.027674903051238642,False,False
Asia-Pacific Journal of Regional Science,Economics and Econometrics,E,0.19399102583845695,366,0,0.0,0.00037726830114212425,-0.02769112648322828,False,False
FIIB Business Review,Sociology and Political Science,X,0.19500321950730773,620,0,0.0,0.00037976252859025296,-0.027874200352766162,False,False
Journal of the Asia Pacific Economy,"General Economics, Econometrics and Finance",E,0.1959006272033589,549,0,0.0,0.0003821872198911721,-0.028052170336709342,False,False
Enterprise & Society,Economics and Econometrics,B,0.1968669014815891,842,0,0.0,0.00038493505090686134,-0.02825385846152565,False,False
Mathematical Methods of Operations Research,Numerical Analysis,X,0.19691384003903514,361,0,0.0,0.0003850480394857262,-0.028262151713354746,False,False
Bulletin of Economic Research,Economics and Econometrics,E,0.19735673587341693,412,0,0.0,0.000386362635764194,-0.02835864180200314,False,False
