oa_id,oa_display_name,subfield_proportion,works_count,total_subfield_count,unique_subfields
https://openalex.org/S4210222967,European Transport/Trasporti Europei,62.84403669724771,218,137,[Transportation]
https://openalex.org/S113509650,Journal of the Asia Pacific Economy,62.92490118577076,1265,796,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S4210189231,Public and Municipal Finance,62.926829268292686,205,129,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764532243,Korean Economic Review/The Korean economic review,62.93103448275862,348,219,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S115276198,The Journal of Wealth Management,62.96296296296296,27,17,"[Accounting, Finance, Strategy and Management]"
https://openalex.org/S58438227,Journal of Revenue and Pricing Management,62.9843363561418,1213,764,"['General Economics, Econometrics and Finance', Marketing]"
https://openalex.org/S187052734,International Journal of Sustainable Strategic Management,63.03317535545023,211,133,"[Marketing, Business and International Management, Strategy and Management]"
https://openalex.org/S44544138,Journal of Income Distribution,63.06818181818182,528,333,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210188630,Accounting Perspectives,63.22463768115942,552,349,"[Accounting, Strategy and Management]"
https://openalex.org/S4210240690,Journal of Asian Business and Economic Studies,63.26530612244898,147,93,"[Economics and Econometrics, Accounting, Finance]"
https://openalex.org/S2764768042,Journal of Economics Finance and Administrative Science,63.322884012539184,319,202,"[Finance, Strategy and Management, Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S37435690,Capitalism and Society,63.39285714285714,112,71,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S4210220385,Economics,63.42857142857142,700,444,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S22354156,Humanomics,63.47992351816444,523,332,"[Economics and Econometrics, Finance, Accounting]"
https://openalex.org/S4210177123,Journal of Global Operations and Strategic Sourcing,63.519313304721024,233,148,[Strategy and Management]
https://openalex.org/S63980162,Law and Financial Markets Review,63.6,750,477,"[Finance, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S2764835697,Asian Development Review,63.72881355932203,590,376,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S80684715,Networks and Spatial Economics,63.752913752913756,858,547,[Transportation]
https://openalex.org/S203071086,Review of Managerial Science,63.829787234042556,940,600,"[Strategy and Management, Accounting, Management of Technology and Innovation]"
https://openalex.org/S127742747,Journal of Econometrics,63.846641318124206,6312,4030,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S28703636,Journal of Corporate Accounting & Finance,63.87096774193548,3255,2079,"[Strategy and Management, Accounting]"
https://openalex.org/S74137692,International Journal of Technoentrepreneurship,63.92405063291139,158,101,"[Management of Technology and Innovation, Accounting, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S2736886050,Contabilidad y Negocios,63.92405063291139,316,202,"[Accounting, Economics and Econometrics]"
https://openalex.org/S115237062,Journal of Economics & Management Strategy,63.98016119032858,1613,1032,"[Marketing, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S98984247,Computational Economics,64.12325752017608,2726,1748,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S87209429,Journal of Benefit-Cost Analysis,64.15929203539822,452,290,[Economics and Econometrics]
https://openalex.org/S130757258,International Game Theory Review,64.23841059602648,906,582,[Economics and Econometrics]
https://openalex.org/S41930762,Japanese Economic Review,64.46789797713281,1137,733,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S49389958,Econometric Theory,64.57142857142857,2625,1695,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764617512,Company lawyer,64.70588235294117,85,55,"[Accounting, Strategy and Management]"
https://openalex.org/S2913935419,Journal of the Transportation Research Forum,64.7196261682243,428,277,"['General Economics, Econometrics and Finance', Strategy and Management, Transportation]"
https://openalex.org/S2736629167,Journal of Economic Structures,64.78494623655914,372,241,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S98018944,Journal of business market management,64.86486486486487,74,48,"[Marketing, Strategy and Management]"
https://openalex.org/S148814761,Journal of International Consumer Marketing,64.92395437262357,1052,683,[Marketing]
https://openalex.org/S107859553,International Small Business Journal Researching Entrepreneurship,64.95495495495496,2220,1442,"[Economics and Econometrics, Management of Technology and Innovation, Accounting, Strategy and Management]"
https://openalex.org/S125608309,Journal of Service Research,65.1356993736952,958,624,[Marketing]
https://openalex.org/S22315241,FinanzArchiv Public Finance Analysis,65.20231213872833,865,564,"[Economics and Econometrics, Accounting]"
https://openalex.org/S2898402987,Spanish Journal of Marketing - ESIC,65.29680365296804,219,143,[Marketing]
https://openalex.org/S4210221497,Urban Rail Transit,65.3061224489796,245,160,[Transportation]
https://openalex.org/S4210214909,Prague Economic Papers,65.35714285714286,840,549,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S188742231,International Journal of Innovation Science,65.41916167664671,668,437,"[Strategy and Management, Business and International Management, Marketing, Management of Technology and Innovation]"
https://openalex.org/S73680622,Journal of Pensions Economics and Finance,65.50218340611353,916,600,"[Accounting, Economics and Econometrics]"
https://openalex.org/S52333995,Journal of Economic Methodology,65.51401869158879,1070,701,[Economics and Econometrics]
https://openalex.org/S132932317,Indian Growth and Development Review,65.57377049180327,244,160,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S185653637,Journal of agricultural and resource economics,65.5844155844156,154,101,"[Economics and Econometrics, Marketing]"
https://openalex.org/S156260212,Research in Economics,65.69416498993964,994,653,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S100493983,HEPAC Health Economics in Prevention and Care,65.78947368421053,38,25,[Economics and Econometrics]
https://openalex.org/S2764693117,Journal of Real Estate Practice and Education,66.015625,256,169,"[Accounting, Finance, Economics and Econometrics]"
https://openalex.org/S192723185,Knowledge Management Research & Practice,66.01671309192201,1077,711,"[Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S2738123342,Economic Journal of Emerging Markets,66.01941747572816,412,272,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S4210182956,Journal of Marketing Analytics,66.07142857142857,504,333,[Marketing]
https://openalex.org/S46039370,Journal of Economic Geography,66.1641541038526,1194,790,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S149131268,Journal of Economic Theory,66.25587806064537,6167,4086,[Economics and Econometrics]
https://openalex.org/S108218269,Regulation & Governance,66.30648330058939,1018,675,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S123914889,International Journal of Entrepreneurship and Small Business,66.35514018691589,2354,1562,"[Management of Technology and Innovation, Accounting, Business and International Management]"
https://openalex.org/S2898332746,Ensayos sobre Política Económica,66.36005256241788,761,505,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S69338747,European Economic Review,66.44216198013133,5939,3946,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210237676,Ekonomi Politika ve Finans Arastirmalari Dergisi,66.58536585365854,410,273,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2736601860,Entrepreneurial Business and Economics Review,66.60649819494586,554,369,"[Management of Technology and Innovation, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S2737892326,Inquietud Empresarial,66.66666666666666,180,120,"[Economics and Econometrics, Accounting]"
https://openalex.org/S4210217951,Journal of risk and financial management,66.73960612691467,3656,2440,"[Economics and Econometrics, Finance, Accounting]"
https://openalex.org/S3035068822,Journal of Organization Design,66.77316293929712,313,209,"[Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S92565720,Oxford Bulletin of Economics and Statistics,66.80887372013652,2344,1566,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S200274427,Pacific Economic Review,66.83587140439933,1182,790,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S181517389,Spanish Economic Review,66.85714285714286,175,117,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764526016,"Journal of transportation law, logistics, and policy",66.90391459074732,281,188,"[Accounting, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S72326750,Journal of technology management & innovation,67.04035874439462,892,598,"[Management of Technology and Innovation, Strategy and Management, Economics and Econometrics]"
https://openalex.org/S2898363556,Econometrics and Statistics,67.26190476190477,504,339,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210209722,Asian Economic Papers,67.36272235112142,1293,871,"[Strategy and Management, 'General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S4210223082,Asian Transport Studies,67.48466257668711,163,110,[Transportation]
https://openalex.org/S3297139,International Journal of Financial Services Management,67.54098360655738,305,206,"[Economics and Econometrics, Finance, Accounting]"
https://openalex.org/S194824457,The Geneva Risk and Insurance Review,67.55555555555556,450,304,"[Economics and Econometrics, Accounting]"
https://openalex.org/S62126747,The Singapore Economic Review,67.56433273488929,1671,1129,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S83882168,Journal of International Trade Law and Policy,67.58620689655173,290,196,"['General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S148909191,Marketing Letters,67.60343481654957,1281,866,[Marketing]
https://openalex.org/S70935693,Japan and the World Economy,67.66856214459789,1231,833,"['General Economics, Econometrics and Finance', Economics and Econometrics, Accounting, Finance]"
https://openalex.org/S141552693,Journal of Islamic marketing,67.73927392739274,1212,821,"[Accounting, Marketing]"
https://openalex.org/S197396629,The British Accounting Review,67.81071242849714,1923,1304,"[Accounting, Strategy and Management]"
https://openalex.org/S158451771,Journal of Marketing Communications,67.89524733268671,1031,700,[Marketing]
https://openalex.org/S34280410,Journal of Productivity Analysis,67.91226645004062,1231,836,[Economics and Econometrics]
https://openalex.org/S199447588,Journal of Public Economics,67.97159854154673,5211,3542,"[Accounting, Economics and Econometrics]"
https://openalex.org/S2764787901,Meditari Accountancy Research,68.04123711340206,194,132,"[Strategy and Management, Accounting]"
https://openalex.org/S76440981,Canadian Journal of Economics/Revue canadienne d économique,68.1082331174838,4324,2945,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S158780706,European journal of transport and infrastructure research,68.16208393632417,691,471,[Transportation]
https://openalex.org/S96544531,Applied Economics Letters,68.17491319444444,9216,6283,"[Accounting, Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S171484276,International Journal of Learning and Intellectual Capital,68.20027063599458,739,504,"[Strategy and Management, Accounting]"
https://openalex.org/S55432613,Journal of East-West Business,68.29268292682927,574,392,"['General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S100930738,Financial History Review,68.29608938547486,716,489,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S4210226649,Competitiveness Review An International Business Journal incorporating Journal of Global Competitiveness,68.49183477425552,1041,713,"['General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S149050951,Journal of Chinese Economic and Business Studies,68.53932584269663,534,366,"[Strategy and Management, Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2765075218,Cogent Economics & Finance,68.5472496473907,2127,1458,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting, Finance]"
https://openalex.org/S160393188,Journal of the Japanese and International Economies,68.56435643564357,1212,831,"[Finance, Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S188194957,International Journal of Maritime Economics,68.62745098039215,102,70,"['General Economics, Econometrics and Finance', Accounting, Strategy and Management, Transportation]"
https://openalex.org/S65528657,Journal of Regional Science,68.68406440866185,3602,2474,[Economics and Econometrics]
https://openalex.org/S18095783,Journal of Business and Economic Statistics,68.707850013488,3707,2547,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S4210201622,Cuadernos de economía,69.0909090909091,165,114,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764347203,Risk Management and Insurance Review,69.1376701966717,661,457,"[Accounting, Economics and Econometrics]"
https://openalex.org/S2764736659,Journal of Economic and Administrative Sciences,69.23076923076923,26,18,"[Finance, Accounting, Economics and Econometrics]"
https://openalex.org/S16069442,Journal of Management Accounting Research,69.24265842349304,647,448,"[Accounting, Strategy and Management]"
https://openalex.org/S130699561,Technology Analysis and Strategic Management,69.2844677137871,2865,1985,"[Strategy and Management, Economics and Econometrics, Management of Technology and Innovation]"
https://openalex.org/S2764478856,Journal of finance and investment analysis,69.6969696969697,132,92,"[Finance, Accounting, Strategy and Management]"
https://openalex.org/S4210229362,Seoul Journal of Business,69.6969696969697,132,92,"[Strategy and Management, Marketing, Accounting, Finance]"
https://openalex.org/S4210170639,Global Economy and Finance Journal,69.6969696969697,66,46,"[Accounting, Finance, Economics and Econometrics]"
https://openalex.org/S131296671,Accounting Forum,69.78233034571063,781,545,"[Accounting, Strategy and Management, Marketing]"
https://openalex.org/S184729184,Public Budgeting &amp Finance,69.79293544457978,1642,1146,[Economics and Econometrics]
https://openalex.org/S4210183127,Cuadernos de Economía,69.84126984126983,378,264,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S47824075,Global Economic Review,69.93006993006993,715,500,"[Accounting, Finance, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S2738551320,Health Economics Review,70.04048582995951,741,519,"[Finance, Economics and Econometrics]"
https://openalex.org/S579031,Economic Theory,70.0427490956922,3041,2130,[Economics and Econometrics]
https://openalex.org/S79974643,Journal of Advertising Education,70.15437392795883,583,409,"[Marketing, Management of Technology and Innovation, Accounting]"
https://openalex.org/S70698675,Technovation,70.26956294163831,3821,2685,"[Economics and Econometrics, Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S4210191533,Customer Needs and Solutions,70.3225806451613,155,109,"[Marketing, Strategy and Management]"
https://openalex.org/S4210176398,Research in the history of economic thought and methodology,70.37374658158613,1097,772,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S182519303,World Trade Review,70.37933817594835,1239,872,"[Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S116345831,International Journal of Emerging Markets,70.63243581715717,1597,1128,"[Accounting, Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics, Strategy and Management]"
https://openalex.org/S4210179748,Audit Financiar,71.01827676240208,383,272,"[Strategy and Management, Accounting]"
https://openalex.org/S69024147,South Asia Economic Journal,71.160409556314,586,417,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2898365741,European Journal of Family Business,71.17903930131004,229,163,"[Management of Technology and Innovation, Accounting]"
https://openalex.org/S4210188777,Recherche et Applications en Marketing (English Edition),71.46341463414633,410,293,[Marketing]
https://openalex.org/S177092143,Australian Journal of Management,71.46381578947368,1216,869,"[Strategy and Management, Finance, Accounting]"
https://openalex.org/S29581992,Nova Economia,71.61936560934892,599,429,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S165253824,Scandinavian Journal of Economics,71.66057653268372,2463,1765,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S10615428,Journal of Real Estate Literature,71.74603174603175,630,452,"[Finance, Economics and Econometrics]"
https://openalex.org/S126021079,International Journal of Sport Finance,71.77242888402627,457,328,"[Economics and Econometrics, Marketing]"
https://openalex.org/S184446198,Journal of Public Economic Theory,71.81571815718158,1476,1060,"[Economics and Econometrics, Accounting]"
https://openalex.org/S4210170805,Marketing ZFP,71.83406113537117,1374,987,"[Marketing, Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S2764639155,Transnational Corporation Review,71.93995381062356,866,623,"['General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S1234856,The Journal of High Technology Management Research,71.97549770290965,653,470,"[Management of Technology and Innovation, Strategy and Management, Economics and Econometrics]"
https://openalex.org/S4210173453,AMS Review,72.0125786163522,318,229,"[Marketing, Management of Technology and Innovation]"
https://openalex.org/S145200904,Health Economics,72.15273206056617,4557,3288,[Economics and Econometrics]
https://openalex.org/S4210175461,Global Review of Accounting and Finance,72.16494845360825,97,70,"[Strategy and Management, Economics and Econometrics, Accounting]"
https://openalex.org/S69458508,Journal of Asian Economics,72.16716932356742,2321,1675,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S172297888,The Review of Austrian Economics,72.2117202268431,1058,764,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210211425,Annals of Corporate Governance,72.22222222222221,36,26,"[Accounting, Strategy and Management]"
https://openalex.org/S59777368,International Journal of Managerial and Financial Accounting,72.26148409893993,566,409,"[Strategy and Management, Accounting]"
https://openalex.org/S169221615,Information Economics and Policy,72.33480176211454,1135,821,"[Marketing, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S5353659,The Journal of Finance,72.44738649847,16013,11601,"[Economics and Econometrics, Strategy and Management, Finance, Accounting]"
https://openalex.org/S180851279,Journal of Services Marketing,72.63102170460562,1889,1372,[Marketing]
https://openalex.org/S206595242,Journal of Time Series Analysis,72.64110297285653,2321,1686,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S74096415,Journal of Economic Policy Reform,73.00215982721382,463,338,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S4210181233,Transportation in Developing Economies,73.01587301587301,252,184,[Transportation]
https://openalex.org/S112983894,Portuguese Economic Journal,73.06501547987617,323,236,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210193400,Economic Change and Restructuring,73.17708333333334,1152,843,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S194388667,Transport Reviews,73.18526543878656,1846,1351,"[Transportation, Strategy and Management]"
https://openalex.org/S2764755811,Studies in Economics and Econometrics,73.46683354192741,799,587,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S180332110,Review of Law & Economics,73.49177330895796,547,402,"[Economics and Econometrics, Accounting]"
https://openalex.org/S2764685396,Journal of Transport & Health,73.5179407176287,2564,1885,[Transportation]
https://openalex.org/S4210191941,Real Estate Management and Valuation,73.58490566037736,53,39,"[Accounting, Economics and Econometrics]"
https://openalex.org/S194185345,Resources Policy,73.689109525287,6446,4750,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S107036887,Asia Pacific Journal of Management,73.73612823674476,1622,1196,"[Strategy and Management, Accounting, Management of Technology and Innovation]"
https://openalex.org/S19770063,Review of Economics and Institutions,73.83177570093457,107,79,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2764950559,International Journal of Financial Research,73.8562091503268,1071,791,"[Finance, Accounting]"
https://openalex.org/S206007305,Economic Systems,74.02912621359224,1236,915,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S27632631,Journal of Brand Management,74.13127413127413,1554,1152,"[Marketing, Strategy and Management]"
https://openalex.org/S86211607,Frontiers of Economics in China,74.19354838709677,341,253,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S50561683,International Review of Applied Economics,74.32814710042433,1414,1051,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210216953,International Journal of Economic Policy Studies,74.3801652892562,242,180,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S2764726099,Taxation in Australia,74.40677966101696,590,439,"[Accounting, Economics and Econometrics]"
https://openalex.org/S186041307,Review of Middle East Economics and Finance,74.4807121661721,337,251,"[Finance, Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S167383514,Ekonomista,74.63149728471683,1289,962,[Economics and Econometrics]
https://openalex.org/S2764897135,"IIUM Journal Of Economics and Management/International Journal of Economics, Management and Accounting",74.68879668049793,241,180,"[Finance, Accounting, Economics and Econometrics]"
https://openalex.org/S191007255,International Review of Environmental and Resource Economics,74.70588235294117,170,127,[Economics and Econometrics]
https://openalex.org/S107325288,Social Choice and Welfare,74.8451053283767,2421,1812,[Economics and Econometrics]
https://openalex.org/S43019230,PharmacoEconomics,74.96395963479097,4162,3120,[Economics and Econometrics]
https://openalex.org/S25235501,Journal of Retailing and Consumer Services,74.98320268757,4465,3348,[Marketing]
https://openalex.org/S4210169982,Eurasian economic review :,75.07163323782235,349,262,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S4210171430,Journal of Enterprising Communities People and Places in the Global Economy,75.10316368638239,727,546,"[Management of Technology and Innovation, Business and International Management, Economics and Econometrics]"
https://openalex.org/S4306500644,Actualidad Contable FACES,75.10548523206751,237,178,"[Economics and Econometrics, Accounting]"
https://openalex.org/S81639433,Forum for Health Economics & Policy,75.18518518518519,270,203,[Economics and Econometrics]
https://openalex.org/S113957626,International Journal of Political Economy,75.20564042303172,851,640,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S31381503,International Journal of Innovation and Regional Development,75.22522522522522,222,167,"[Strategy and Management, Management of Technology and Innovation, Economics and Econometrics]"
https://openalex.org/S2898409089,BRQ Business Research Quarterly,75.31645569620254,316,238,"[Accounting, Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S133770707,Empirica,75.4601226993865,1141,861,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S35796699,Kredit und Kapital,75.53956834532374,139,105,"[Accounting, Finance]"
https://openalex.org/S26073974,Oxford Economic Papers,75.71976967370442,3126,2367,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2764804572,Economic Theory Bulletin,75.82781456953643,302,229,[Economics and Econometrics]
https://openalex.org/S121409115,International Review of Law and Economics,75.8809234507898,1646,1249,"[Accounting, Economics and Econometrics]"
https://openalex.org/S4210202938,Modern Supply Chain Research and Applications,76.0,100,76,[Strategy and Management]
https://openalex.org/S206364101,Economic Notes,76.06837606837607,585,445,"['General Economics, Econometrics and Finance', Accounting, Finance]"
https://openalex.org/S11647023,Applied Economics Quarterly,76.27627627627628,333,254,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S9231424,The Journal of Legal Studies,76.4963503649635,1370,1048,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S2898418539,International Journal of Innovation Studies,76.64670658682635,167,128,"[Business and International Management, Marketing, Management of Technology and Innovation, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S26772273,Climate Change Economics,76.70588235294117,425,326,[Economics and Econometrics]
https://openalex.org/S194514787,Applied Health Economics and Health Policy,76.71339563862928,1284,985,[Economics and Econometrics]
https://openalex.org/S4210203263,Asian Journal of Accounting and Governance,76.83823529411765,272,209,"[Accounting, Economics and Econometrics]"
https://openalex.org/S2764581894,Southern African Journal of Accountability and Auditing Research,76.92307692307693,91,70,"[Strategy and Management, Accounting]"
https://openalex.org/S2764889080,Evolutionary and Institutional Economics Review,77.0042194092827,474,365,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S85739584,Journal of Applied Econometrics,77.00430191630817,2557,1969,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S107033909,Journal of Economics,77.02770780856423,1985,1529,"[Economics and Econometrics, Marketing]"
https://openalex.org/S199690760,Innovation,77.05479452054794,876,675,"[Strategy and Management, Economics and Econometrics, Management of Technology and Innovation]"
https://openalex.org/S137360237,Contributions to Political Economy,77.079107505071,493,380,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S88935262,The Review of Economic Studies,77.1208844027878,4161,3209,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S39263009,Research in Transportation Economics,77.14120370370371,1728,1333,"[Strategy and Management, Transportation]"
https://openalex.org/S2764875035,Journal of Entrepreneurship and Public Policy,77.17391304347827,368,284,"[Management of Technology and Innovation, Accounting, Business and International Management]"
https://openalex.org/S40285785,Journal of Applied Economics,77.23076923076924,650,502,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S140842003,Review of Environmental Economics and Policy,77.24425887265136,479,370,[Economics and Econometrics]
https://openalex.org/S2736497804,Revista Brasileira de Inovação,77.25225225225225,444,343,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S122161766,Journal of Forecasting,77.3813770959686,2803,2169,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S2764672172,Academy of Accounting and Financial Studies journal,77.39340305711987,1243,962,"[Strategy and Management, Finance, Accounting]"
https://openalex.org/S4210168091,The Journal of Law Economics and Organization,77.40429505135388,1071,829,"[Accounting, Economics and Econometrics]"
https://openalex.org/S4387279745,Bankers Markets & Investors,77.51479289940828,169,131,"[Economics and Econometrics, Finance, Accounting]"
https://openalex.org/S4210186510,Journal of International Business Policy,77.5330396475771,227,176,"[Business and International Management, Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S62069514,The Journal of Entrepreneurship,77.56756756756756,740,574,"[Business and International Management, Management of Technology and Innovation, Accounting, Economics and Econometrics]"
https://openalex.org/S4306508649,Journal of Industrial and Business Economics,77.65700483091787,828,643,"[Marketing, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210223136,Estudos Econômicos (São Paulo),77.72585669781932,642,499,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S158705510,Journal of Economic Studies,77.76176753121999,2082,1619,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210241102,Innovation & Management Review,77.83783783783784,185,144,"[Strategy and Management, Business and International Management, Management of Technology and Innovation]"
https://openalex.org/S4210229174,American J of Finance and Accounting,77.88461538461539,208,162,"[Accounting, Finance, Economics and Econometrics]"
https://openalex.org/S179979277,International Economic Review,78.0376497432972,3506,2736,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S7241030,Cliometrica,78.125,320,250,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S1008349740,Foundations and Trends® in Accounting,78.37837837837837,74,58,"[Strategy and Management, Accounting, Finance]"
https://openalex.org/S4210218449,Business Ethics the Environment & Responsibility,78.4090909090909,616,483,"[Marketing, Accounting, Strategy and Management]"
https://openalex.org/S176820844,European Review of Economic History,78.4219001610306,621,487,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210186714,Marketing,78.52011494252874,1392,1093,"[Marketing, Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S203746597,The Annals of Regional Science,78.54748603351955,2685,2109,[Economics and Econometrics]
https://openalex.org/S2736592181,Revista Contabilidade & Finanças,78.73563218390804,870,685,"[Strategy and Management, Accounting]"
https://openalex.org/S2737866954,Review of Regional Studies,78.8265306122449,1176,927,[Economics and Econometrics]
https://openalex.org/S4210193709,Asia Pacific Journal of Innovation and Entrepreneurship,78.91891891891892,185,146,"[Strategy and Management, Management of Technology and Innovation, Business and International Management]"
https://openalex.org/S4210231521,Data Science in Finance and Economics,78.94736842105263,114,90,"[Economics and Econometrics, Finance]"
https://openalex.org/S2764767644,The Journal of Retirement,79.34272300469483,426,338,"[Accounting, Economics and Econometrics]"
https://openalex.org/S127572930,Research in accounting in emerging economies,79.34782608695652,184,146,"[Accounting, Strategy and Management]"
