,index,selector,inCites,id,ror,display_name,country_code,works_count,cited_by_count,substring,score,matching_type,chosen,organization_established,organization_id,organization_types
248,0,1,Maastricht University,https://openalex.org/I34352273,https://ror.org/02jz4aj89,Maastricht University,NL,102848,9556950,Maastricht University,1.0,EXACT,True,1976.0,https://ror.org/02jz4aj89,['education' 'funder']
249,0,1,Macquarie University,https://openalex.org/I99043593,https://ror.org/01sf06y89,Macquarie University,AU,94083,4950842,Macquarie University,1.0,EXACT,True,1964.0,https://ror.org/01sf06y89,['education' 'funder']
250,0,1,Manchester Metropolitan University,https://openalex.org/I11983389,https://ror.org/02hstj355,Manchester Metropolitan University,GB,33309,1292544,Manchester Metropolitan University,1.0,EXACT,True,1970.0,https://ror.org/02hstj355,['education' 'funder']
251,0,1,Marche Polytechnic University,https://openalex.org/I122534668,https://ror.org/00x69rs40,Marche Polytechnic University,IT,36391,2363206,Marche Polytechnic University,1.0,EXACT,True,1959.0,https://ror.org/00x69rs40,['education' 'funder']
252,0,1,Marquette University,https://openalex.org/I102461120,https://ror.org/04gr4te78,Marquette University,US,32679,1065991,Marquette University,1.0,EXACT,True,1881.0,https://ror.org/04gr4te78,['education' 'funder']
253,0,3,Massachusetts Institute of Technology (MIT),https://openalex.org/I63966007,https://ror.org/042nb2s44,Massachusetts Institute of Technology,US,325698,59484890,Massachusetts Institute of Technology MIT,0.95,COMMON TERMS,True,1861.0,https://ror.org/042nb2s44,['education' 'funder']
254,1,3,Massachusetts Institute of Technology (MIT),https://openalex.org/I4210153756,https://ror.org/05mydvn22,Massachusetts Technology Collaborative,US,149,1928,Massachusetts Institute of Technology MIT,0.71,COMMON TERMS,False,1982.0,https://ror.org/05mydvn22,['other']
255,2,3,Massachusetts Institute of Technology (MIT),https://openalex.org/I4390039253,https://ror.org/01xd6q208,Koch Institute for Integrative Cancer Research At MIT,,824,252811,Massachusetts Institute of Technology MIT,0.54,COMMON TERMS,False,,https://ror.org/01xd6q208,['healthcare']
256,0,1,Massey University,https://openalex.org/I51158804,https://ror.org/052czxv31,Massey University,NZ,50901,2631833,Massey University,1.0,EXACT,True,1927.0,https://ror.org/052czxv31,['education' 'funder']
257,0,1,Max Planck Society,https://openalex.org/I149899117,https://ror.org/01hhn8329,Max Planck Society,DE,259832,19832507,Max Planck Society,1.0,EXACT,True,1948.0,https://ror.org/01hhn8329,['funder' 'nonprofit']
258,0,1,McGill University,https://openalex.org/I5023651,https://ror.org/01pxwe438,McGill University,CA,275905,25036859,McGill University,1.0,EXACT,True,1821.0,https://ror.org/01pxwe438,['education' 'funder']
259,0,1,McMaster University,https://openalex.org/I98251732,https://ror.org/02fa3aq29,McMaster University,CA,170005,16696732,McMaster University,1.0,EXACT,True,1887.0,https://ror.org/02fa3aq29,['education' 'funder']
260,0,1,Miami University,https://openalex.org/I83328450,https://ror.org/05nbqxr67,Miami University,US,35175,1357064,Miami University,1.0,EXACT,True,1809.0,https://ror.org/05nbqxr67,['education']
261,0,1,Michigan State University,https://openalex.org/I87216513,https://ror.org/05hs6h993,Michigan State University,US,225349,18090537,Michigan State University,1.0,EXACT,True,1855.0,https://ror.org/05hs6h993,['education' 'funder']
262,0,1,Middlesex University,https://openalex.org/I60488453,https://ror.org/01rv4p989,Middlesex University,GB,16457,740501,Middlesex University,1.0,EXACT,True,1973.0,https://ror.org/01rv4p989,['education' 'funder']
263,0,1,Ming Chuan University,https://openalex.org/I192703390,https://ror.org/02pgvzy25,Ming Chuan University,TW,5632,151818,Ming Chuan University,1.0,EXACT,True,1957.0,https://ror.org/02pgvzy25,['education']
264,0,1,Mississippi State University,https://openalex.org/I99041443,https://ror.org/0432jq872,Mississippi State University,US,47993,2261069,Mississippi State University,1.0,EXACT,True,1878.0,https://ror.org/0432jq872,['education' 'funder']
265,0,1,Monash University,https://openalex.org/I56590836,https://ror.org/02bfwt286,Monash University,AU,263284,19386422,Monash University,1.0,EXACT,True,1958.0,https://ror.org/02bfwt286,['education' 'funder']
266,0,1,Montpellier Business School,https://openalex.org/I4210131537,https://ror.org/037tw3m02,Montpellier Business School,FR,5398,211596,Montpellier Business School,1.0,EXACT,True,1897.0,https://ror.org/037tw3m02,['education']
267,0,1,NEOMA Business School,https://openalex.org/I1289910757,https://ror.org/01g1pe685,NEOMA Business School,FR,3548,87495,NEOMA Business School,1.0,EXACT,True,2013.0,https://ror.org/01g1pe685,['education']
268,0,1,Nanchang University,https://openalex.org/I141649914,https://ror.org/042v6xz23,Nanchang University,CN,69416,4232924,Nanchang University,1.0,EXACT,True,1921.0,https://ror.org/042v6xz23,['education' 'funder']
269,0,1,Nanjing Audit University,https://openalex.org/I206777745,https://ror.org/04zj2bd87,Nanjing Audit University,CN,5348,96044,Nanjing Audit University,1.0,EXACT,True,1983.0,https://ror.org/04zj2bd87,['education' 'funder']
270,0,1,Nanjing University,https://openalex.org/I881766915,https://ror.org/01rxvg760,Nanjing University,CN,173933,15444445,Nanjing University,1.0,EXACT,True,1902.0,https://ror.org/01rxvg760,['education' 'funder']
271,0,1,Nanjing University of Finance & Economics,https://openalex.org/I137056471,https://ror.org/031y8am81,Nanjing University of Finance and Economics,CN,10352,294272,Nanjing University of Finance & Economics,1.0,PHRASE,True,2003.0,https://ror.org/031y8am81,['education' 'funder']
272,0,1,Nanjing University of Science & Technology,https://openalex.org/I36399199,https://ror.org/00xp9wg62,Nanjing University of Science and Technology,CN,77474,4180410,Nanjing University of Science & Technology,1.0,PHRASE,True,1953.0,https://ror.org/00xp9wg62,['education' 'funder']
273,0,1,Nankai University,https://openalex.org/I205237279,https://ror.org/01y1kjr75,Nankai University,CN,104454,9083021,Nankai University,1.0,EXACT,True,1919.0,https://ror.org/01y1kjr75,['education' 'funder']
274,0,1,Nanyang Technological University,https://openalex.org/I172675005,https://ror.org/02e7b5302,Nanyang Technological University,SG,181212,16354720,Nanyang Technological University,1.0,EXACT,True,1991.0,https://ror.org/02e7b5302,['education' 'funder']
275,0,1,National Bureau of Economic Research,https://openalex.org/I1321305853,https://ror.org/04grmx538,National Bureau of Economic Research,US,62608,5447665,National Bureau of Economic Research,1.0,EXACT,True,1920.0,https://ror.org/04grmx538,['funder' 'nonprofit']
276,0,1,National Central University,https://openalex.org/I22265921,https://ror.org/00944ve71,National Central University,TW,42172,2734579,National Central University,1.0,EXACT,True,1915.0,https://ror.org/00944ve71,['education' 'funder']
277,0,1,National Cheng Kung University,https://openalex.org/I91807558,https://ror.org/01b8kcc49,National Cheng Kung University,TW,91589,4934290,National Cheng Kung University,1.0,EXACT,True,1931.0,https://ror.org/01b8kcc49,['education' 'funder']
278,0,1,National Chengchi University,https://openalex.org/I87354575,https://ror.org/03rqk8h36,National Chengchi University,TW,10330,249138,National Chengchi University,1.0,EXACT,True,1927.0,https://ror.org/03rqk8h36,['education' 'funder']
279,0,1,National Kaohsiung University of Science & Technology,https://openalex.org/I4387154394,https://ror.org/00hfj7g70,National Kaohsiung University of Science and Technology,,7845,249029,National Kaohsiung University of Science & Technology,1.0,PHRASE,True,2018.0,https://ror.org/00hfj7g70,['education']
280,0,1,National Taipei University,https://openalex.org/I99613584,https://ror.org/03e29r284,National Taipei University,TW,15252,595808,National Taipei University,1.0,EXACT,True,1949.0,https://ror.org/03e29r284,['education']
281,0,1,National Taiwan University,https://openalex.org/I16733864,https://ror.org/05bqach95,National Taiwan University,TW,159014,11779580,National Taiwan University,1.0,EXACT,True,1928.0,https://ror.org/05bqach95,['education' 'funder']
282,0,1,National University of Singapore,https://openalex.org/I165932596,https://ror.org/01tgyzw49,National University of Singapore,SG,258896,23012555,National University of Singapore,1.0,EXACT,True,1905.0,https://ror.org/01tgyzw49,['education' 'funder']
283,0,1,National Yang Ming Chiao Tung University,https://openalex.org/I148366613,https://ror.org/00se2k293,National Yang Ming Chiao Tung University,TW,120631,7300498,National Yang Ming Chiao Tung University,1.0,EXACT,True,1896.0,https://ror.org/00se2k293,['education' 'funder']
284,0,1,New York University,https://openalex.org/I57206974,https://ror.org/0190ak572,New York University,US,254249,24133836,New York University,1.0,EXACT,True,1831.0,https://ror.org/0190ak572,['education' 'funder']
285,0,3,Newcastle University - UK,https://openalex.org/I84884186,https://ror.org/01kj2bm70,Newcastle University,GB,137685,10396800,Newcastle University UK,0.93,COMMON TERMS,True,1834.0,https://ror.org/01kj2bm70,['education' 'funder']
286,1,3,Newcastle University - UK,https://openalex.org/I32394136,https://ror.org/049e6bc10,Northumbria University,GB,40034,1256829,University of Newcastle,0.75,HEURISTICS,False,1992.0,https://ror.org/049e6bc10,['education' 'funder']
287,2,3,Newcastle University - UK,https://openalex.org/I4210133722,https://ror.org/044m9mw93,NIHR Newcastle Biomedical Research Centre,GB,1815,140361,Newcastle University,0.68,HEURISTICS,False,,https://ror.org/044m9mw93,['facility' 'funder']
288,0,1,North Carolina State University,https://openalex.org/I137902535,https://ror.org/04tj63d06,North Carolina State University,US,169504,11053812,North Carolina State University,1.0,EXACT,True,1887.0,https://ror.org/04tj63d06,['education' 'funder']
289,0,1,Northeastern University,https://openalex.org/I87182695,https://ror.org/02ahky613,Universidad del Noreste,MX,24577,417531,Northeastern University,1.0,EXACT,True,1970.0,https://ror.org/02ahky613,['education']
290,0,1,Northeastern University - China,https://openalex.org/I9224756,https://ror.org/03awzbc87,Northeastern University,CN,83990,4327656,Northeastern University,1.0,HEURISTICS,True,1923.0,https://ror.org/03awzbc87,['education' 'funder']
291,0,1,Northumbria University,https://openalex.org/I32394136,https://ror.org/049e6bc10,Northumbria University,GB,40034,1256829,Northumbria University,1.0,EXACT,True,1992.0,https://ror.org/049e6bc10,['education' 'funder']
292,0,1,Northwestern Polytechnical University,https://openalex.org/I17145004,https://ror.org/01y0j0j86,Northwestern Polytechnical University,CN,123229,6534848,Northwestern Polytechnical University,1.0,EXACT,True,1938.0,https://ror.org/01y0j0j86,['education' 'funder']
293,0,1,Northwestern University,https://openalex.org/I111979921,https://ror.org/000e0be47,Northwestern University,US,238130,31789377,Northwestern University,1.0,EXACT,True,1851.0,https://ror.org/000e0be47,['education' 'funder']
294,0,3,Norwegian School of Economics (NHH),https://openalex.org/I931913249,https://ror.org/04v53s997,Norwegian School of Economics,NO,8100,284687,Norwegian School of Economics NHH,0.94,COMMON TERMS,True,1936.0,https://ror.org/04v53s997,['education']
295,1,3,Norwegian School of Economics (NHH),https://openalex.org/I27589593,https://ror.org/0175kt397,Lahore School of Economics,PK,1078,18800,Norwegian School of Economics NHH,0.81,COMMON TERMS,False,1993.0,https://ror.org/0175kt397,['education']
296,2,3,Norwegian School of Economics (NHH),https://openalex.org/I909854389,https://ror.org/0090zs177,London School of Economics and Political Science,GB,68766,2490250,Norwegian School of Economics NHH,0.78,COMMON TERMS,False,1895.0,https://ror.org/0090zs177,['education' 'funder']
297,0,3,Norwegian University of Science & Technology (NTNU),https://openalex.org/I204778367,https://ror.org/05xg72x27,Norwegian University of Science and Technology,NO,126091,6828394,Norwegian University of Science & Technology NTNU,0.95,COMMON TERMS,True,1996.0,https://ror.org/05xg72x27,['education' 'funder']
298,1,3,Norwegian University of Science & Technology (NTNU),https://openalex.org/I88761825,https://ror.org/000qzf213,Korea University of Science and Technology,KR,25783,1324184,Norwegian University of Science & Technology NTNU,0.88,FUZZY,False,2003.0,https://ror.org/000qzf213,['education']
299,2,3,Norwegian University of Science & Technology (NTNU),,,,,,,Norwegian University of Science & Technology NTNU,0.86,FUZZY,False,2008.0,https://ror.org/05j7gyw58,['education']
300,0,1,Nottingham Trent University,https://openalex.org/I52590639,https://ror.org/04xyxjd90,Nottingham Trent University,GB,28239,1001812,Nottingham Trent University,1.0,EXACT,True,1992.0,https://ror.org/04xyxjd90,['education' 'funder']
301,0,1,Ohio State University,https://openalex.org/I52357470,https://ror.org/00rs6vg23,The Ohio State University,US,342758,25981028,Ohio State University,1.0,EXACT,True,1870.0,https://ror.org/00rs6vg23,['education' 'funder']
302,0,3,Oklahoma State University - Stillwater,https://openalex.org/I2800216316,https://ror.org/045ntgf29,Oklahoma State University System,US,110,1059,Oklahoma State University Stillwater,0.85,COMMON TERMS,False,1890.0,https://ror.org/045ntgf29,['education' 'funder']
303,1,3,Oklahoma State University - Stillwater,https://openalex.org/I187651305,https://ror.org/01aryec24,Southeastern Oklahoma State University,US,699,9864,Oklahoma State University Stillwater,0.84,COMMON TERMS,False,1909.0,https://ror.org/01aryec24,['education']
304,2,3,Oklahoma State University - Stillwater,https://openalex.org/I115475287,https://ror.org/01g9vbr38,Oklahoma State University,US,47695,3203367,Oklahoma State University Stillwater,0.82,COMMON TERMS,False,1890.0,https://ror.org/01g9vbr38,['education' 'funder']
305,0,1,Old Dominion University,https://openalex.org/I81365321,https://ror.org/04zjtrb98,Old Dominion University,US,43664,1759308,Old Dominion University,1.0,EXACT,True,1930.0,https://ror.org/04zjtrb98,['education' 'funder']
306,0,1,Oregon State University,https://openalex.org/I131249849,https://ror.org/00ysfqy60,Oregon State University,US,108043,7366645,Oregon State University,1.0,EXACT,True,1868.0,https://ror.org/00ysfqy60,['education' 'funder']
307,0,3,Organisation for Economic Co-operation & Development (OECD),https://openalex.org/I1288051870,https://ror.org/0438wbg98,Organisation de Coopération et de Développement Economiques,FR,11363,540775,Organisation for Economic Co operation & Development OECD,0.96,COMMON TERMS,False,1961.0,https://ror.org/0438wbg98,['funder' 'government']
308,1,3,Organisation for Economic Co-operation & Development (OECD),https://openalex.org/I161746293,https://ror.org/0145x2c32,Brazilian Development Bank,BR,616,5825,Organisation for Economic Co operation & Development OECD,0.72,FUZZY,False,1952.0,https://ror.org/0145x2c32,['funder' 'government']
309,2,3,Organisation for Economic Co-operation & Development (OECD),https://openalex.org/I4210158788,https://ror.org/04s69jg60,International Organisation for Knowledge Economy and Enterprise Development,SE,10,91,Organisation for Economic Co operation & Development OECD,0.72,COMMON TERMS,False,2002.0,https://ror.org/04s69jg60,['nonprofit']
310,0,1,Osaka University,https://openalex.org/I98285908,https://ror.org/035t8zc32,Osaka University,JP,275964,23968193,Osaka University,1.0,EXACT,True,1724.0,https://ror.org/035t8zc32,['education' 'funder']
311,0,1,Paris School of Economics,https://openalex.org/I57995698,https://ror.org/01qtp1053,Paris School of Economics,FR,8409,198988,Paris School of Economics,1.0,EXACT,True,2006.0,https://ror.org/01qtp1053,['education']
312,0,3,Parthenope University Naples,https://openalex.org/I183638586,https://ror.org/05pcv4v03,Parthenope University of Naples,IT,12751,499953,Parthenope University Naples,0.95,COMMON TERMS,True,1930.0,https://ror.org/05pcv4v03,['education' 'funder']
313,1,3,Parthenope University Naples,https://openalex.org/I899635006,https://ror.org/02rx3b187,Université Grenoble Alpes,FR,143792,9839927,Parthenope University Naples,0.79,FUZZY,False,2016.0,https://ror.org/02rx3b187,['education' 'funder']
314,2,3,Parthenope University Naples,https://openalex.org/I127927624,https://ror.org/01q9h8k89,University of Naples - L'Orientale,IT,3041,14663,Parthenope University Naples,0.73,COMMON TERMS,False,1732.0,https://ror.org/01q9h8k89,['education' 'funder']
315,0,1,Peking University,https://openalex.org/I20231570,https://ror.org/02v51f717,Peking University,CN,359135,29018345,Peking University,1.0,EXACT,True,1898.0,https://ror.org/02v51f717,['education' 'funder']
316,0,1,Pennsylvania State University,https://openalex.org/I130769515,https://ror.org/04p491231,Pennsylvania State University,US,311492,24812126,Pennsylvania State University,1.0,EXACT,True,1855.0,https://ror.org/04p491231,['education' 'funder']
317,0,1,Polytechnic University of Milan,https://openalex.org/I93860229,https://ror.org/01nffqt88,Politecnico di Milano,IT,246623,5305385,Polytechnic University of Milan,1.0,EXACT,True,1863.0,https://ror.org/01nffqt88,['education' 'funder']
318,0,1,Pompeu Fabra University,https://openalex.org/I170486558,https://ror.org/04n0g0b29,Pompeu Fabra University,ES,47222,3894851,Pompeu Fabra University,1.0,EXACT,True,1990.0,https://ror.org/04n0g0b29,['education' 'funder']
319,0,1,Pontificia Universidad Catolica de Chile,https://openalex.org/I162148367,https://ror.org/04teye511,Pontificia Universidad Católica de Chile,CL,73611,3519653,Pontificia Universidad Catolica de Chile,1.0,EXACT,True,1888.0,https://ror.org/04teye511,['education' 'funder']
320,0,1,Poznan University of Economics & Business,https://openalex.org/I12379730,https://ror.org/0532c1x92,Poznań University of Economics and Business,PL,13006,119110,Poznan University of Economics & Business,1.0,PHRASE,True,1926.0,https://ror.org/0532c1x92,['education']
321,0,1,Prague University of Economics & Business,https://openalex.org/I35913352,https://ror.org/029ecwj92,Prague University of Economics and Business,CZ,6957,82366,Prague University of Economics & Business,1.0,PHRASE,True,1919.0,https://ror.org/029ecwj92,['education' 'funder']
322,0,1,Princeton University,https://openalex.org/I20089843,https://ror.org/00hx57361,Princeton University,US,198688,24620891,Princeton University,1.0,EXACT,True,1746.0,https://ror.org/00hx57361,['education' 'funder']
323,0,3,Purdue University,https://openalex.org/I219193219,https://ror.org/02dqehb95,Purdue University West Lafayette,US,267727,18691866,Purdue University,0.86,PHRASE,False,1869.0,https://ror.org/02dqehb95,['education' 'funder']
324,1,3,Purdue University,,,,,,,Purdue University,0.83,PHRASE,False,1869.0,https://ror.org/05p8z3f47,['education' 'funder']
325,2,3,Purdue University,https://openalex.org/I117015748,https://ror.org/04keq6987,Purdue University Northwest,US,6440,310283,Purdue University,0.81,PHRASE,False,2016.0,https://ror.org/04keq6987,['education']
326,0,1,Pusan National University,https://openalex.org/I4921948,https://ror.org/01an57a31,Pusan National University,KR,64388,3843181,Pusan National University,1.0,EXACT,True,1946.0,https://ror.org/01an57a31,['education' 'funder']
327,0,1,Qatar University,https://openalex.org/I60342839,https://ror.org/00yhnba62,Qatar University,QA,36778,1566620,Qatar University,1.0,EXACT,True,1973.0,https://ror.org/00yhnba62,['education' 'funder']
328,0,3,Queen Mary University London,https://openalex.org/I166337079,https://ror.org/026zzn846,Queen Mary University of London,GB,123090,12067693,Queen Mary University London,0.95,COMMON TERMS,True,1785.0,https://ror.org/026zzn846,['education' 'funder']
329,1,3,Queen Mary University London,https://openalex.org/I45129253,https://ror.org/02jx3x895,University College London,GB,527239,56697149,Queen Mary University London,0.76,COMMON TERMS,False,1826.0,https://ror.org/02jx3x895,['education' 'funder']
330,2,3,Queen Mary University London,https://openalex.org/I124357947,https://ror.org/04cw6st05,University of London,GB,87681,6300656,Queen Mary University London,0.76,COMMON TERMS,False,1836.0,https://ror.org/04cw6st05,['education' 'funder']
331,0,1,Queens University - Canada,https://openalex.org/I204722609,https://ror.org/02y72wh86,Queen's University,CA,112147,7455977,Queens University Canada,0.81,FUZZY,False,1841.0,https://ror.org/02y72wh86,['education' 'funder']
332,0,1,Queens University Belfast,https://openalex.org/I4210096394,https://ror.org/00strmv13,Queens University,BD,5969,220797,Queens University,1.0,HEURISTICS,False,1996.0,https://ror.org/00strmv13,['education']
333,0,1,Queensland University of Technology (QUT),https://openalex.org/I165143802,https://ror.org/00rqy9422,University of Queensland,AU,256846,24878954,University of Queensland,1.0,HEURISTICS,False,1909.0,https://ror.org/00rqy9422,['education' 'funder']
334,0,1,RWTH Aachen University,https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,DE,178158,16244004,RWTH Aachen University,1.0,EXACT,True,1870.0,https://ror.org/04xfq0f34,['education' 'funder']
335,0,1,Radboud University Nijmegen,https://openalex.org/I145872427,https://ror.org/016xsfp80,Radboud University Nijmegen,NL,190510,22084472,Radboud University Nijmegen,1.0,EXACT,True,1923.0,https://ror.org/016xsfp80,['education' 'funder']
336,0,1,Renmin University of China,https://openalex.org/I78988378,https://ror.org/041pakw92,Renmin University of China,CN,42312,1254887,Renmin University of China,1.0,EXACT,True,1937.0,https://ror.org/041pakw92,['education' 'funder']
337,0,1,Rice University,https://openalex.org/I74775410,https://ror.org/008zs3103,Rice University,US,76577,9527529,Rice University,1.0,EXACT,True,1912.0,https://ror.org/008zs3103,['education' 'funder']
338,0,1,Roma Tre University,https://openalex.org/I119003972,https://ror.org/05vf0dg29,Roma Tre University,IT,35143,1914235,Roma Tre University,1.0,EXACT,True,1992.0,https://ror.org/05vf0dg29,['education' 'funder']
339,0,3,Royal Holloway University London,https://openalex.org/I184558857,https://ror.org/04g2vpn86,Royal Holloway University of London,GB,40371,3560586,Royal Holloway University London,0.96,COMMON TERMS,True,1985.0,https://ror.org/04g2vpn86,['education' 'funder']
340,1,3,Royal Holloway University London,https://openalex.org/I124357947,https://ror.org/04cw6st05,University of London,GB,87681,6300656,University of Holloway,0.76,HEURISTICS,False,1836.0,https://ror.org/04cw6st05,['education' 'funder']
341,2,3,Royal Holloway University London,https://openalex.org/I59433898,https://ror.org/00dn4t376,Brunel University of London,GB,48598,2958594,Royal Holloway University London,0.71,COMMON TERMS,False,1966.0,https://ror.org/00dn4t376,['education' 'funder']
342,0,1,Royal Institute of Technology,https://openalex.org/I86987016,https://ror.org/026vcq606,KTH Royal Institute of Technology,SE,109921,7662966,Royal Institute of Technology,1.0,EXACT,True,1827.0,https://ror.org/026vcq606,['education' 'funder']
343,0,3,Royal Melbourne Institute of Technology (RMIT),,,,,,,Royal Melbourne Institute of Technology RMIT,0.86,COMMON TERMS,False,1996.0,https://ror.org/0132xxe06,['education']
344,1,3,Royal Melbourne Institute of Technology (RMIT),https://openalex.org/I4210135439,https://ror.org/03m3ca021,RMIT Europe,ES,2984,42937,Royal Melbourne Institute of Technology RMIT,0.83,COMMON TERMS,False,2012.0,https://ror.org/03m3ca021,['education']
345,2,3,Royal Melbourne Institute of Technology (RMIT),https://openalex.org/I82951845,https://ror.org/04ttjf776,RMIT University,AU,78002,3774070,Royal Melbourne Institute of Technology RMIT,0.83,COMMON TERMS,False,1887.0,https://ror.org/04ttjf776,['education' 'funder']
346,0,3,Ruprecht Karls University Heidelberg,https://openalex.org/I223822909,https://ror.org/038t36y30,Heidelberg University,DE,292190,36488788,Ruprecht Karls University Heidelberg,0.96,COMMON TERMS,True,1386.0,https://ror.org/038t36y30,['education' 'funder']
347,1,3,Ruprecht Karls University Heidelberg,https://openalex.org/I2802164966,https://ror.org/013czdx64,University Hospital Heidelberg,DE,93494,10370078,Ruprecht Karls University Heidelberg,0.76,COMMON TERMS,False,1388.0,https://ror.org/013czdx64,['funder' 'healthcare']
348,2,3,Ruprecht Karls University Heidelberg,https://openalex.org/I85384741,https://ror.org/04rcqnp59,Heidelberg University,US,18435,572252,Ruprecht Karls University Heidelberg,0.74,COMMON TERMS,False,1850.0,https://ror.org/04rcqnp59,['education']
349,0,1,Rutgers University New Brunswick,https://openalex.org/I102322142,https://ror.org/05vt9qd57,"Rutgers, The State University of New Jersey",US,227828,19233500,Rutgers University,1.0,HEURISTICS,True,1825.0,https://ror.org/05vt9qd57,['education' 'funder']
350,0,1,SKEMA Business School,https://openalex.org/I181418319,https://ror.org/036h8vg94,SKEMA Business School,FR,3033,89929,SKEMA Business School,1.0,EXACT,True,2009.0,https://ror.org/036h8vg94,['education']
351,0,1,San Diego State University,https://openalex.org/I26538001,https://ror.org/0264fdx42,San Diego State University,US,47837,3105296,San Diego State University,1.0,EXACT,True,1897.0,https://ror.org/0264fdx42,['education' 'funder']
352,0,3,Sapienza University Rome,https://openalex.org/I861853513,https://ror.org/02be6w209,Sapienza University of Rome,IT,228870,18255989,Sapienza University Rome,0.94,COMMON TERMS,True,1303.0,https://ror.org/02be6w209,['education' 'funder']
353,1,3,Sapienza University Rome,https://openalex.org/I4210130905,https://ror.org/04dfrdm61,Unitelma Sapienza University,IT,1054,23323,Sapienza University,0.81,HEURISTICS,False,2004.0,https://ror.org/04dfrdm61,['education']
354,2,3,Sapienza University Rome,https://openalex.org/I119003972,https://ror.org/05vf0dg29,Roma Tre University,IT,35143,1914235,Sapienza University Rome,0.74,FUZZY,False,1992.0,https://ror.org/05vf0dg29,['education' 'funder']
355,0,1,Scuola Superiore Sant'Anna,https://openalex.org/I162290304,https://ror.org/025602r80,Scuola Superiore Sant'Anna,IT,19108,1125260,Scuola Superiore Sant'Anna,1.0,EXACT,True,1987.0,https://ror.org/025602r80,['education' 'funder']
356,0,3,Seoul National University (SNU),https://openalex.org/I139264467,https://ror.org/04h9pn542,Seoul National University,KR,230467,19876159,Seoul National University SNU,0.93,COMMON TERMS,True,1946.0,https://ror.org/04h9pn542,['education' 'funder']
357,1,3,Seoul National University (SNU),https://openalex.org/I2801301251,https://ror.org/03f3jde70,Somali National University,SO,562,6675,University of National,0.88,HEURISTICS,False,1954.0,https://ror.org/03f3jde70,['education']
358,2,3,Seoul National University (SNU),https://openalex.org/I199143407,https://ror.org/043jqrs76,Sunchon National University,KR,9349,356695,University of National,0.86,HEURISTICS,False,1935.0,https://ror.org/043jqrs76,['education' 'funder']
359,0,1,Shandong University,https://openalex.org/I154099455,https://ror.org/0207yh398,Shandong University,CN,181329,13119500,Shandong University,1.0,EXACT,True,1901.0,https://ror.org/0207yh398,['education' 'funder']
360,0,1,Shanghai Jiao Tong University,https://openalex.org/I183067930,https://ror.org/0220qvk04,Shanghai Jiao Tong University,CN,336786,25344843,Shanghai Jiao Tong University,1.0,EXACT,True,1896.0,https://ror.org/0220qvk04,['education' 'funder']
361,0,1,Shanghai Lixin University of Accounting & Finance,https://openalex.org/I146613903,https://ror.org/02g81yf77,Shanghai Lixin University of Accounting and Finance,CN,3045,39741,Shanghai Lixin University of Accounting & Finance,1.0,PHRASE,True,2016.0,https://ror.org/02g81yf77,['education']
362,0,1,Shanghai University,https://openalex.org/I113940042,https://ror.org/006teas31,Shanghai University,CN,91055,4604751,Shanghai University,1.0,EXACT,True,1922.0,https://ror.org/006teas31,['education' 'funder']
363,0,1,Shanghai University of Finance & Economics,https://openalex.org/I181679659,https://ror.org/00wtvfq62,Shanghai University of Finance and Economics,CN,14502,259763,Shanghai University of Finance & Economics,1.0,PHRASE,True,1917.0,https://ror.org/00wtvfq62,['education' 'funder']
364,0,1,Shenzhen University,https://openalex.org/I180726961,https://ror.org/01vy4gh70,Shenzhen University,CN,81544,5115048,Shenzhen University,1.0,EXACT,True,1983.0,https://ror.org/01vy4gh70,['education' 'funder']
365,0,1,Sichuan University,https://openalex.org/I24185976,https://ror.org/011ashp19,Sichuan University,CN,232831,17375422,Sichuan University,1.0,EXACT,True,1740.0,https://ror.org/011ashp19,['education' 'funder']
366,0,1,Simon Fraser University,https://openalex.org/I18014758,https://ror.org/0213rcc28,Simon Fraser University,CA,82233,5638626,Simon Fraser University,1.0,EXACT,True,1965.0,https://ror.org/0213rcc28,['education' 'funder']
367,0,1,Singapore Management University,https://openalex.org/I79891267,https://ror.org/050qmg959,Singapore Management University,SG,17175,587193,Singapore Management University,1.0,EXACT,True,2000.0,https://ror.org/050qmg959,['education' 'funder']
368,0,3,Solent University,https://openalex.org/I142910587,https://ror.org/03fc1k060,University of Salento,IT,23902,1646576,Solent University,0.84,FUZZY,False,1955.0,https://ror.org/03fc1k060,['education' 'funder']
369,1,3,Solent University,https://openalex.org/I161941770,https://ror.org/00kgrkn83,University of Lucerne,CH,9036,161460,Solent University,0.74,FUZZY,False,2000.0,https://ror.org/00kgrkn83,['education']
370,2,3,Solent University,https://openalex.org/I118564535,https://ror.org/02k7v4d05,University of Bern,CH,143747,13127525,Solent University,0.74,FUZZY,False,1834.0,https://ror.org/02k7v4d05,['education' 'funder']
371,0,1,South China University of Technology,https://openalex.org/I90610280,https://ror.org/0530pts50,South China University of Technology,CN,138911,10254953,South China University of Technology,1.0,EXACT,True,1952.0,https://ror.org/0530pts50,['education' 'funder']
372,0,1,South Ural State University,https://openalex.org/I107640659,https://ror.org/03sfk2504,South Ural State University,RU,15048,318597,South Ural State University,1.0,EXACT,True,1943.0,https://ror.org/03sfk2504,['education']
